"Protein.Group.","Protein.Accession..","Protein.Description","GN","PSM.","Total.Peptide.","Unique.Peptide.","X..Coverage","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SJPG0108768.001","sp|Q96P50|ACAP3_HUMAN","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ACAP3 PE=1 SV=2","ACAP3",32,18,0,24.34,0.186848845478409,18.6467011202847,1.16046706840658,0.258397073377636,0.51391887833571,-5.87113562658794
"SJPG0100711.001","sp|P24752|THIL_HUMAN","Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1","ACAT1",88,19,0,48.48,0.0625972579734757,20.4606732108391,0.453307499472909,0.654802658434768,0.831312690371947,-6.43531682698211
"SJPG0102370.001","sp|Q9BWD1|THIC_HUMAN","Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2","ACAT2",53,13,1,40.05,-0.0182191782775121,18.6263371767029,-0.136537343229557,0.892648301314634,0.954826295421706,-6.53052430222139
"SJPG0102032.001","sp|Q9H3P7|GCP60_HUMAN","Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4","ACBD3",29,15,14,29.36,0.0998035122948799,18.4311645267932,0.966117635430498,0.344570867409366,0.604861482213103,-6.0721168360273
"SJPG0101647.001","sp|Q5T8D3|ACBD5_HUMAN","Acyl-CoA-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=ACBD5 PE=1 SV=1","ACBD5",19,11,0,23.97,0.137925717580892,18.7880906059546,0.794697579231479,0.435347597539269,0.681352988721434,-6.22126601620312
"SJPG0102602.001","sp|Q9BR61|ACBD6_HUMAN","Acyl-CoA-binding domain-containing protein 6 OS=Homo sapiens OX=9606 GN=ACBD6 PE=1 SV=1","ACBD6",53,13,0,51.77,0.154113191271897,18.9987532890929,1.13584841040961,0.268340909026906,0.524188739070804,-5.89840909572723
"SJPG0100061.001","sp|Q8N6N7|ACBD7_HUMAN","Acyl-CoA-binding domain-containing protein 7 OS=Homo sapiens OX=9606 GN=ACBD7 PE=1 SV=1","ACBD7",19,4,4,42.04,0.0358130695728605,20.09663579992,0.178779118435913,0.859760538974206,0.941445129701293,-6.52370983801568
"SJPG0108015.001","sp|Q96AP0|ACD_HUMAN","Adrenocortical dysplasia protein homolog OS=Homo sapiens OX=9606 GN=ACD PE=1 SV=4","ACD",1,1,0,2.84,0.14373423354292,15.409587693858,1.30621100574741,0.205081753833676,0.456048615551411,-5.6992716172873
"SJPG0105190.001","sp|Q9UKV3|ACINU_HUMAN","Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2","ACIN1",93,30,0,23.49,0.788664214252041,20.5293527245758,5.60113529958032,1.28214681051781e-05,0.00151948333424736,3.2970585713205
"SJPG0101976.001","sp|P53396|ACLY_HUMAN","ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3","ACLY",212,56,0,51.04,-0.199709574216044,20.7388276923447,-1.27109068323218,0.217078903544918,0.468675502049552,-5.7422894396759
"SJPG0111014.001","sp|Q8TDX5|ACMSD_HUMAN","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase OS=Homo sapiens OX=9606 GN=ACMSD PE=1 SV=1","ACMSD",1,1,0,2.38,-0.315328269167818,16.1884566741159,-2.05548725478219,0.0519920732516939,0.226157607782997,-4.56557668494964
"SJPG0101907.001","sp|P21399|ACOC_HUMAN","Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3","ACO1",62,33,0,42.97,-0.30775131600203,18.9907645954097,-1.91043835277433,0.0693049752213858,0.262645861952996,-4.81428772274853
"SJPG0100304.002","tr|A2A274|A2A274_HUMAN","Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=1","ACO2",413,54,54,61.49,-0.160925444932438,22.2855193050074,-0.676740274852503,0.505681453035457,0.734244890457529,-6.30796131088515
"SJPG0102973.001","sp|Q86TX2|ACOT1_HUMAN","Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1","ACOT1",79,20,0,50.83,-0.0186067120259992,20.0412694742106,-0.092509104318272,0.927137577154906,0.969402823874424,-6.53568650685897
"SJPG0104523.001","sp|Q9NPJ3|ACO13_HUMAN","Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1","ACOT13",13,3,0,25,-0.0312466837846159,18.8635196545465,-0.138817127115514,0.890867738468905,0.954370470141486,-6.53020304163203
"SJPG0104214.001","sp|P49753|ACOT2_HUMAN","Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6","ACOT2",75,20,0,48.86,-0.024311671562554,20.045307891511,-0.119547070132947,0.905935691078831,0.960091061414512,-6.53275122758241
"SJPG0108272.001","sp|Q8N9L9|ACOT4_HUMAN","Peroxisomal succinyl-coenzyme A thioesterase OS=Homo sapiens OX=9606 GN=ACOT4 PE=1 SV=2","ACOT4",4,2,1,4.75,0.369044710013302,18.8865094782953,1.48651108610796,0.15144995729962,0.385357966029815,-5.46301437604681
"SJPG0101411.001","sp|O00154|BACH_HUMAN","Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3","ACOT7",191,24,1,57.37,-0.220628051867887,21.1087148860748,-1.32856628634499,0.197717806562911,0.446410694751589,-5.67136940765084
"SJPG0104201.001","sp|O14734|ACOT8_HUMAN","Acyl-coenzyme A thioesterase 8 OS=Homo sapiens OX=9606 GN=ACOT8 PE=1 SV=1","ACOT8",138,15,2,47.96,-0.210464224569982,21.2170782128011,-0.861690644038582,0.39822772433837,0.651134447996738,-6.16619691547725
"SJPG0101787.001","sp|Q9Y305|ACOT9_HUMAN","Acyl-coenzyme A thioesterase 9, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT9 PE=1 SV=2","ACOT9",61,21,0,48.06,-0.431149292870046,18.6283135141204,-1.87581366257137,0.0741223753037285,0.270128010290535,-4.87177247402808
"SJPG0105337.001","sp|Q15067|ACOX1_HUMAN","Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3","ACOX1",23,13,0,28.33,0.14470968027166,18.1914498953844,1.15392666561002,0.261011817252488,0.516191024840035,-5.87843170197906
"SJPG0104269.001","sp|O15254|ACOX3_HUMAN","Peroxisomal acyl-coenzyme A oxidase 3 OS=Homo sapiens OX=9606 GN=ACOX3 PE=1 SV=2","ACOX3",39,19,0,35.29,0.245327018431478,18.7370809994189,1.34104832048924,0.193697103037137,0.441223142955911,-5.65561578756607
"SJPG0100627.001","sp|P24666|PPAC_HUMAN","Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3","ACP1",22,6,0,33.54,-0.133370846289033,18.4015322809384,-0.716029706941691,0.481565557218548,0.718112087837111,-6.2805543173531
"SJPG0104187.001","sp|P11117|PPAL_HUMAN","Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3","ACP2",3,3,0,7.56,0.0791434219040266,15.6096103690618,0.921526488091422,0.366851900288712,0.624131934881559,-6.11350517144609
"SJPG0111023.001","sp|Q6ZNF0|ACP7_HUMAN","Acid phosphatase type 7 OS=Homo sapiens OX=9606 GN=ACP7 PE=2 SV=2","ACP7",2,2,1,3.88,-0.371546590370469,15.59153546024,-1.9606899259342,0.0628030504359041,0.2507292782507,-4.72954441891884
"SJPG0102597.001","sp|Q96GR2|ACBG1_HUMAN","Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Homo sapiens OX=9606 GN=ACSBG1 PE=1 SV=2","ACSBG1",63,27,11,37.43,0.233433662670222,18.8802754836543,1.31905576821432,0.200824952588486,0.450685338232123,-5.68328887855781
"SJPG0103666.001","sp|Q96CM8|ACSF2_HUMAN","Medium-chain acyl-CoA ligase ACSF2, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF2 PE=1 SV=2","ACSF2",134,28,0,51.87,0.194201786191449,20.2061850602371,1.23135778577149,0.231294781364648,0.482181070978729,-5.78973971154152
"SJPG0102907.001","sp|Q4G176|ACSF3_HUMAN","Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3","ACSF3",106,26,0,47.92,0.0771911019519429,20.2369240925334,0.367654316825097,0.716672735278147,0.867504578665562,-6.47105047821792
"SJPG0102490.001","sp|P33121|ACSL1_HUMAN","Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1","ACSL1",72,31,0,43.55,-0.164374672036725,19.152621901413,-1.38793511489539,0.179165730565975,0.423373203372525,-5.59533415602094
"SJPG0103622.001","sp|O95573|ACSL3_HUMAN","Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3","ACSL3",96,31,29,55.42,0.0743405006452207,20.1466594450096,0.58216456727293,0.566422460341994,0.778002171078631,-6.36783139375526
"SJPG0103528.001","sp|O60488|ACSL4_HUMAN","Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2","ACSL4",32,15,0,25.03,-0.113744647570549,19.2014681823144,-1.47216198949454,0.155253393853209,0.390209256150654,-5.48273783048236
"SJPG0106624.001","sp|Q9ULC5|ACSL5_HUMAN","Long-chain-fatty-acid--CoA ligase 5 OS=Homo sapiens OX=9606 GN=ACSL5 PE=1 SV=1","ACSL5",17,6,0,9.22,-0.0939080877894511,18.4133625704631,-0.649998998656075,0.522477212459779,0.747572934536655,-6.32576750414105
"SJPG0102269.001","sp|Q9UKU0|ACSL6_HUMAN","Long-chain-fatty-acid--CoA ligase 6 OS=Homo sapiens OX=9606 GN=ACSL6 PE=1 SV=4","ACSL6",169,40,0,63.27,0.182225022872721,19.9332768501488,1.12748656162499,0.271781600732506,0.527735492927252,-5.90755484701145
"SJPG0111029.001","sp|Q08AH1|ACSM1_HUMAN","Acyl-coenzyme A synthetase ACSM1, mitochondrial OS=Homo sapiens OX=9606 GN=ACSM1 PE=1 SV=1","ACSM1",1,1,0,1.56,-0.0553650125599425,18.5470025340661,-0.406955063024116,0.688004963453206,0.850971992799808,-6.45556601435771
"SJPG0106819.001","sp|Q6NUN0|ACSM5_HUMAN","Acyl-coenzyme A synthetase ACSM5, mitochondrial OS=Homo sapiens OX=9606 GN=ACSM5 PE=1 SV=2","ACSM5",9,7,3,16.58,0.0585243906034556,16.4342345861283,0.442538592381672,0.662454762002994,0.836919168314628,-6.44021241237734
"SJPG0109710.001","sp|Q6P461|ACSM6_HUMAN","Acyl-coenzyme A synthetase ACSM6, mitochondrial OS=Homo sapiens OX=9606 GN=ACSM6 PE=2 SV=3","ACSM6",1,1,0,1.87,0.275311269418861,16.1766753709926,1.43734041465201,0.164806215707055,0.403884506597893,-5.52995070533938
"SJPG0101989.001","sp|Q9NUB1|ACS2L_HUMAN","Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2","ACSS1",149,29,0,47.75,-0.179055847083522,19.7849319714481,-0.660218137523021,0.516022709258657,0.742830155670338,-6.31904422929113
"SJPG0102963.001","sp|Q9NR19|ACSA_HUMAN","Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens OX=9606 GN=ACSS2 PE=1 SV=1","ACSS2",46,19,0,30.67,-0.135018978417701,18.9700881254105,-1.26073890759251,0.220716309923469,0.473341842465694,-5.75477700790949
"SJPG0104504.001","sp|Q9H6R3|ACSS3_HUMAN","Acyl-CoA synthetase short-chain family member 3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS3 PE=1 SV=1","ACSS3",76,23,8,38.63,-0.126527069452628,18.69764552191,-0.616655261946121,0.54384239889852,0.762602180254163,-6.34700240500175
"SJPG0102620.001","sp|Q562R1|ACTBL_HUMAN","Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2","ACTBL2",985,24,8,34.04,-0.177618995145785,26.7810446659284,-1.18623956193598,0.248282763051445,0.502231347968443,-5.84203252178774
"SJPG0100056.003","tr|K7EM38|K7EM38_HUMAN","Actin, cytoplasmic 2 (Fragment) OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1","ACTG1",1038,17,1,78.94,-0.0553430846077561,27.1346564364708,-0.36921714330092,0.715524197371294,0.867390123874848,-6.4704643257811
"SJPG0100049.001","sp|P63267|ACTH_HUMAN","Actin, gamma-enteric smooth muscle OS=Homo sapiens OX=9606 GN=ACTG2 PE=1 SV=1","ACTG2",2792,53,0,73.67,-0.228925269360943,27.282601996511,-1.43417668694968,0.165697129708825,0.404794041052054,-5.5341942437575
"SJPG0103212.001","sp|O94805|ACL6B_HUMAN","Actin-like protein 6B OS=Homo sapiens OX=9606 GN=ACTL6B PE=1 SV=1","ACTL6B",69,19,16,50.94,0.329399263930757,20.1122483614881,1.99781047282607,0.0583524078619605,0.241265188820233,-4.66596701668896
"SJPG0100642.001","sp|P12814|ACTN1_HUMAN","Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2","ACTN1",464,68,0,66.03,-0.235082355134399,21.2390425954582,-1.66432197519156,0.110342840040587,0.329737103394225,-5.20601880935624
"SJPG0100938.001","sp|P35609|ACTN2_HUMAN","Alpha-actinin-2 OS=Homo sapiens OX=9606 GN=ACTN2 PE=1 SV=1","ACTN2",315,56,0,58.28,-0.123050338363527,20.2106253368652,-0.89253299091675,0.381844165102308,0.637361747108155,-6.13944686404102
"SJPG0105400.001","sp|Q08043|ACTN3_HUMAN","Alpha-actinin-3 OS=Homo sapiens OX=9606 GN=ACTN3 PE=1 SV=2","ACTN3",117,14,0,12.21,-0.315613710220386,20.3937163494635,-2.3835299211086,0.0262850093249403,0.155668363210116,-3.96032280958096
"SJPG0100468.001","sp|O43707|ACTN4_HUMAN","Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2","ACTN4",445,67,0,69.7,-0.420222049608238,21.6252119395926,-2.72729006146427,0.0123550043309183,0.102516447656014,-3.27239469306661
"SJPG0105081.001","sp|Q9NZ32|ARP10_HUMAN","Actin-related protein 10 OS=Homo sapiens OX=9606 GN=ACTR10 PE=1 SV=1","ACTR10",53,17,4,46.04,-0.0725348220172712,20.0290192472988,-0.766449839128953,0.451620769979045,0.693645216106667,-6.24322806664628
"SJPG0102436.001","sp|P61163|ACTZ_HUMAN","Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1","ACTR1A",177,30,0,64.36,-0.249173548605228,22.046568963349,-1.84122372388216,0.0792246681492091,0.279090971512383,-4.92844618367063
"SJPG0104320.001","sp|P42025|ACTY_HUMAN","Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1","ACTR1B",132,25,8,59.04,-0.170933641644485,21.8057605874425,-1.45763715719776,0.159182046836086,0.395795178256294,-5.50254384773139
"SJPG0102030.001","sp|P61160|ARP2_HUMAN","Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1","ACTR2",109,22,2,45.43,-0.217109075049553,20.4652423692154,-2.93099364473024,0.00777653166560441,0.0807908674228108,-2.84375044474583
"SJPG0100302.001","sp|P61158|ARP3_HUMAN","Actin-related protein 3 OS=Homo sapiens OX=9606 GN=ACTR3 PE=1 SV=3","ACTR3",132,26,15,59.57,-0.235873695223031,20.5651200344093,-2.95023128100721,0.00744007335751805,0.0788751721694906,-2.80257797036829
"SJPG0100276.001","sp|Q9P1U1|ARP3B_HUMAN","Actin-related protein 3B OS=Homo sapiens OX=9606 GN=ACTR3B PE=2 SV=1","ACTR3B",67,20,0,53.35,-0.150168690693427,20.100426623552,-1.80977914223088,0.0841253659422907,0.287257377474434,-4.97930168246979
"SJPG0107328.001","sp|Q9H9F9|ARP5_HUMAN","Actin-related protein 5 OS=Homo sapiens OX=9606 GN=ACTR5 PE=1 SV=2","ACTR5",7,6,6,11.53,0.137104732066202,16.958200052331,1.67508749381898,0.108189199500101,0.32753959097107,-5.18973285230049
"SJPG0111041.001","sp|Q9GZN1|ARP6_HUMAN","Actin-related protein 6 OS=Homo sapiens OX=9606 GN=ACTR6 PE=1 SV=1","ACTR6",2,2,0,6.06,0.109493915826055,15.5732503222595,1.24497286621212,0.226345746120853,0.478079750088272,-5.77362674622268
"SJPG0109086.001","sp|Q04771|ACVR1_HUMAN","Activin receptor type-1 OS=Homo sapiens OX=9606 GN=ACVR1 PE=1 SV=1","ACVR1",10,5,0,10.61,-0.00276280968321885,17.5881133346366,-0.0331081864645686,0.973889275559827,0.990032674088843,-6.53950771776907
"SJPG0106194.001","sp|P36896|ACV1B_HUMAN","Activin receptor type-1B OS=Homo sapiens OX=9606 GN=ACVR1B PE=1 SV=1","ACVR1B",6,5,0,13.86,0.284493303592381,17.8144098337909,2.9281875623356,0.00782681046649273,0.0807966078628859,-2.84974662855849
"SJPG0107946.001","sp|Q8NER5|ACV1C_HUMAN","Activin receptor type-1C OS=Homo sapiens OX=9606 GN=ACVR1C PE=1 SV=1","ACVR1C",1,1,0,2.03,0.135638826967202,17.3744260680115,0.914685258019642,0.370353610114224,0.626235330501765,-6.11969546289862
"SJPG0108501.001","sp|P27037|AVR2A_HUMAN","Activin receptor type-2A OS=Homo sapiens OX=9606 GN=ACVR2A PE=1 SV=1","ACVR2A",9,5,0,10.92,0.145801769397934,17.0732287093355,0.879937203108074,0.388480995127429,0.642580545768189,-6.15047709350305
"SJPG0101910.001","sp|Q03154|ACY1_HUMAN","Aminoacylase-1 OS=Homo sapiens OX=9606 GN=ACY1 PE=1 SV=1","ACY1",11,8,0,21.81,-0.303695867228743,17.4157535721526,-1.64921813162526,0.113425325255036,0.334146533708634,-5.22873133047928
"SJPG0100789.001","sp|P07311|ACYP1_HUMAN","Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2","ACYP1",8,5,0,43.43,-0.171230238122991,17.1233256935469,-1.08795210741437,0.288486545821268,0.545257826148216,-5.94998046119949
"SJPG0100035.001","sp|P14621|ACYP2_HUMAN","Acylphosphatase-2 OS=Homo sapiens OX=9606 GN=ACYP2 PE=1 SV=2","ACYP2",46,11,0,73.73,-0.149640313885584,20.7547970016638,-0.713245606882074,0.483252137996774,0.719303489498815,-6.28254500349585
"SJPG0102458.001","sp|P00813|ADA_HUMAN","Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3","ADA",5,3,1,7.99,-0.548842556395808,16.4824775096451,-2.15891783696465,0.0421231210721924,0.200614366144501,-4.38083410435344
"SJPG0111048.002","sp|Q8NCV1-2|ADAD2_HUMAN","Isoform 2 of Adenosine deaminase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ADAD2","ADAD2",1,1,0,1.2,-0.277762702335941,16.0205902709918,-1.92831949389901,0.0669264851071773,0.258392162579162,-4.78431003165346
"SJPG0103617.001","sp|O14672|ADA10_HUMAN","Disintegrin and metalloproteinase domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ADAM10 PE=1 SV=1","ADAM10",18,7,4,12.03,-0.124654019258994,17.2440930009017,-0.959733258573291,0.347703178103657,0.60704687764038,-6.07815282793123
"SJPG0106487.001","sp|O75078|ADA11_HUMAN","Disintegrin and metalloproteinase domain-containing protein 11 OS=Homo sapiens OX=9606 GN=ADAM11 PE=2 SV=3","ADAM11",3,3,0,5.46,-0.0381492841137252,16.7940793667858,-0.406493380781935,0.688339069067078,0.851041945378616,-6.45575690410515
"SJPG0107365.001","sp|P78536|ADA17_HUMAN","Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ADAM17 PE=1 SV=1","ADAM17",4,2,0,2.06,0.327487444350119,17.2954995251181,2.35783229552227,0.0277683419748911,0.160274342272227,-4.00969115343753
"SJPG0111050.001","sp|Q9H013|ADA19_HUMAN","Disintegrin and metalloproteinase domain-containing protein 19 OS=Homo sapiens OX=9606 GN=ADAM19 PE=1 SV=3","ADAM19",1,1,0,0.94,0.109527175249774,16.1894196125542,0.831551608439642,0.414668871636449,0.66478566274386,-6.19148836768616
"SJPG0110249.001","sp|Q9UKJ8|ADA21_HUMAN","Disintegrin and metalloproteinase domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ADAM21 PE=1 SV=2","ADAM21",1,1,1,2.35,0.0914545056618188,15.7749197316995,0.655448396186575,0.519029806410221,0.744595212454602,-6.3221948278601
"SJPG0103620.001","sp|Q9P0K1|ADA22_HUMAN","Disintegrin and metalloproteinase domain-containing protein 22 OS=Homo sapiens OX=9606 GN=ADAM22 PE=1 SV=1","ADAM22",28,11,0,15.12,0.0536873031247396,18.9305021266935,0.490584719741547,0.628616927818657,0.815541452166447,-6.4174801205388
"SJPG0105575.001","sp|O75077|ADA23_HUMAN","Disintegrin and metalloproteinase domain-containing protein 23 OS=Homo sapiens OX=9606 GN=ADAM23 PE=1 SV=1","ADAM23",20,9,0,13.82,0.0921441977845383,18.47182247043,0.760937368032263,0.45483888700639,0.696210639482054,-6.24742623612217
"SJPG0111060.001","sp|P58397|ATS12_HUMAN","A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Homo sapiens OX=9606 GN=ADAMTS12 PE=1 SV=2","ADAMTS12",1,1,0,0.56,0.0377798025959244,16.7866453881364,0.130691646372918,0.897216547224835,0.957270967256324,-6.53132379347755
"SJPG0111064.001","sp|O95450|ATS2_HUMAN","A disintegrin and metalloproteinase with thrombospondin motifs 2 OS=Homo sapiens OX=9606 GN=ADAMTS2 PE=2 SV=2","ADAMTS2",1,1,1,0.58,-0.227333292042033,19.7398890633177,-0.980053623472583,0.33780067453864,0.597980953802195,-6.05881406097069
"SJPG0111065.001","sp|P59510|ATS20_HUMAN","A disintegrin and metalloproteinase with thrombospondin motifs 20 OS=Homo sapiens OX=9606 GN=ADAMTS20 PE=2 SV=2","ADAMTS20",1,1,0,0.84,-0.0879904850688806,14.990697367338,-0.530182624250527,0.601339011082697,0.799530048676533,-6.3970256478945
"SJPG0111067.001","sp|O75173|ATS4_HUMAN","A disintegrin and metalloproteinase with thrombospondin motifs 4 OS=Homo sapiens OX=9606 GN=ADAMTS4 PE=1 SV=3","ADAMTS4",1,1,0,2.27,-0.162378485309022,15.6323767302508,-1.11826871809801,0.275611837575095,0.531481405214231,-5.91756730422782
"SJPG0110549.001","sp|P82987|ATL3_HUMAN","ADAMTS-like protein 3 OS=Homo sapiens OX=9606 GN=ADAMTSL3 PE=1 SV=4","ADAMTSL3",10,6,0,3.43,-0.597271108802408,15.7547445044666,-3.629391360663,0.00149736596610249,0.0302329280155843,-1.29093613591864
"SJPG0111072.001","sp|Q6ZMM2|ATL5_HUMAN","ADAMTS-like protein 5 OS=Homo sapiens OX=9606 GN=ADAMTSL5 PE=1 SV=3","ADAMTSL5",5,4,0,11.43,0.0113993119057447,15.9132101375241,0.0944240706534076,0.925633936554494,0.968686396054598,-6.53550322200654
"SJPG0101354.001","sp|O75689|ADAP1_HUMAN","Arf-GAP with dual PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ADAP1 PE=1 SV=2","ADAP1",159,23,1,58.02,-0.156092123068291,21.5862342293627,-1.35990886567697,0.187743954047225,0.433458116892363,-5.63157620819986
"SJPG0102404.001","sp|P55265|DSRAD_HUMAN","Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4","ADAR",194,66,0,44.94,0.364572093811557,21.3685891699583,2.65846705638505,0.0144117848423721,0.112800926156771,-3.41393569828397
"SJPG0104977.001","sp|P78563|RED1_HUMAN","Double-stranded RNA-specific editase 1 OS=Homo sapiens OX=9606 GN=ADARB1 PE=1 SV=1","ADARB1",25,13,0,22,0.417079709298765,17.9207915514575,4.54163436665889,0.000163553354917455,0.00771957674746758,0.834089844162028
"SJPG0110288.001","sp|Q9NS39|RED2_HUMAN","Double-stranded RNA-specific editase B2 OS=Homo sapiens OX=9606 GN=ADARB2 PE=1 SV=1","ADARB2",30,10,2,15.02,-0.625800025087099,19.9919458769618,-1.90388085530875,0.0701956637705851,0.26403289428587,-4.82523192719093
"SJPG0106528.001","sp|Q08828|ADCY1_HUMAN","Adenylate cyclase type 1 OS=Homo sapiens OX=9606 GN=ADCY1 PE=1 SV=2","ADCY1",18,13,13,14.92,-0.12271316797576,17.8390856256181,-1.13216409641101,0.269852948680288,0.525675665438838,-5.90244618937958
"SJPG0103308.001","sp|Q08462|ADCY2_HUMAN","Adenylate cyclase type 2 OS=Homo sapiens OX=9606 GN=ADCY2 PE=1 SV=5","ADCY2",69,29,0,33,0.0542307790973489,19.0060927325392,0.375798208557904,0.710695286021294,0.865390965321662,-6.4679691083388
"SJPG0107026.001","sp|O60266|ADCY3_HUMAN","Adenylate cyclase type 3 OS=Homo sapiens OX=9606 GN=ADCY3 PE=1 SV=3","ADCY3",10,6,0,6.29,0.000126771557976468,17.2496087971557,0.00111554030802821,0.999120062811651,0.999395049984902,-6.54006853682741
"SJPG0104468.001","sp|O95622|ADCY5_HUMAN","Adenylate cyclase type 5 OS=Homo sapiens OX=9606 GN=ADCY5 PE=1 SV=3","ADCY5",35,17,2,14.99,-0.17328310705938,18.7995430960558,-1.82611563692164,0.0815474481322037,0.283564669900775,-4.95296025370606
"SJPG0107237.001","sp|O43306|ADCY6_HUMAN","Adenylate cyclase type 6 OS=Homo sapiens OX=9606 GN=ADCY6 PE=1 SV=2","ADCY6",19,14,0,14.47,-0.0197558515510217,18.6501966824875,-0.186261394343156,0.853960385139488,0.938392469177165,-6.52231297147954
"SJPG0105157.001","sp|P40145|ADCY8_HUMAN","Adenylate cyclase type 8 OS=Homo sapiens OX=9606 GN=ADCY8 PE=1 SV=1","ADCY8",5,4,0,3.36,-0.0309804927153756,16.3453094348923,-0.310545020044482,0.759093139643629,0.891014182253805,-6.49078265816212
